idx,filename,station,date,label_event,label_mag,label_azm,kp,dst
3540,event_SKB_20250602.npy,SKB,2025-06-02,0,0.0,0.0,7.0,-15.0
3541,event_SKB_20250603.npy,SKB,2025-06-03,0,0.0,0.0,7.0,-15.0
3542,event_SKB_20250604.npy,SKB,2025-06-04,0,0.0,0.0,5.333000183105469,-15.0
3543,event_SKB_20250605.npy,SKB,2025-06-05,0,0.0,0.0,3.6670000553131104,-15.0
3544,event_SKB_20250606.npy,SKB,2025-06-06,0,0.0,0.0,2.3329999446868896,-15.0
3545,event_SKB_20250607.npy,SKB,2025-06-07,0,0.0,0.0,4.333000183105469,-15.0
3546,event_SKB_20250608.npy,SKB,2025-06-08,0,0.0,0.0,4.0,-15.0
3547,event_SKB_20250609.npy,SKB,2025-06-09,0,0.0,0.0,4.0,-15.0
3548,event_SKB_20250610.npy,SKB,2025-06-10,0,0.0,0.0,2.6670000553131104,-15.0
3549,event_SKB_20250611.npy,SKB,2025-06-11,0,0.0,0.0,4.666999816894531,-15.0
3550,event_SKB_20250612.npy,SKB,2025-06-12,0,0.0,0.0,5.333000183105469,-15.0
3551,event_SKB_20250613.npy,SKB,2025-06-13,0,0.0,0.0,6.666999816894531,-15.0
3552,event_SKB_20250614.npy,SKB,2025-06-14,0,0.0,0.0,5.333000183105469,-15.0
3553,event_SKB_20250615.npy,SKB,2025-06-15,0,0.0,0.0,3.0,-15.0
3554,event_SKB_20250616.npy,SKB,2025-06-16,0,0.0,0.0,3.6670000553131104,-15.0
3555,event_SKB_20250617.npy,SKB,2025-06-17,0,0.0,0.0,2.3329999446868896,-15.0
3556,event_SKB_20250618.npy,SKB,2025-06-18,0,0.0,0.0,3.3329999446868896,-15.0
3557,event_SKB_20250619.npy,SKB,2025-06-19,0,0.0,0.0,4.333000183105469,-15.0
3558,event_SKB_20250620.npy,SKB,2025-06-20,0,0.0,0.0,3.0,-15.0
3559,event_SKB_20250621.npy,SKB,2025-06-21,0,0.0,0.0,3.3329999446868896,-15.0
3560,event_SKB_20250622.npy,SKB,2025-06-22,0,0.0,0.0,3.3329999446868896,-15.0
3561,event_SKB_20250623.npy,SKB,2025-06-23,0,0.0,0.0,2.6670000553131104,-15.0
3562,event_SKB_20250624.npy,SKB,2025-06-24,0,0.0,0.0,2.6670000553131104,-15.0
3563,event_SKB_20250625.npy,SKB,2025-06-25,0,0.0,0.0,4.333000183105469,-15.0
3564,event_SKB_20250626.npy,SKB,2025-06-26,0,0.0,0.0,5.333000183105469,-15.0
3565,event_SKB_20250627.npy,SKB,2025-06-27,0,0.0,0.0,5.0,-15.0
3566,event_SKB_20250628.npy,SKB,2025-06-28,0,0.0,0.0,3.3329999446868896,-15.0
3567,event_SKB_20250629.npy,SKB,2025-06-29,0,0.0,0.0,2.3329999446868896,-15.0
3568,event_SKB_20250630.npy,SKB,2025-06-30,0,0.0,0.0,3.0,-15.0
3569,event_SKB_20250701.npy,SKB,2025-07-01,0,0.0,0.0,3.3329999446868896,-15.0
3570,event_SKB_20250702.npy,SKB,2025-07-02,0,0.0,0.0,2.3329999446868896,-15.0
3571,event_SKB_20250703.npy,SKB,2025-07-03,0,0.0,0.0,4.0,-15.0
3572,event_SKB_20250704.npy,SKB,2025-07-04,0,0.0,0.0,3.6670000553131104,-15.0
3573,event_SKB_20250705.npy,SKB,2025-07-05,0,0.0,0.0,4.0,-15.0
3574,event_SKB_20250706.npy,SKB,2025-07-06,0,0.0,0.0,5.0,-15.0
3575,event_SKB_20250707.npy,SKB,2025-07-07,0,0.0,0.0,5.0,-15.0
3576,event_SKB_20250708.npy,SKB,2025-07-08,0,0.0,0.0,3.3329999446868896,-15.0
3577,event_SKB_20250709.npy,SKB,2025-07-09,0,0.0,0.0,2.6670000553131104,-15.0
3578,event_SKB_20250710.npy,SKB,2025-07-10,0,0.0,0.0,1.0,-15.0
3579,event_SKB_20250711.npy,SKB,2025-07-11,0,0.0,0.0,4.333000183105469,-15.0
3580,event_SKB_20250712.npy,SKB,2025-07-12,0,0.0,0.0,3.0,-15.0
3581,event_SKB_20250713.npy,SKB,2025-07-13,0,0.0,0.0,4.333000183105469,-15.0
3582,event_SKB_20250714.npy,SKB,2025-07-14,0,0.0,0.0,4.333000183105469,-15.0
3583,event_SKB_20250715.npy,SKB,2025-07-15,0,0.0,0.0,4.666999816894531,-15.0
3584,event_SKB_20250716.npy,SKB,2025-07-16,0,0.0,0.0,4.666999816894531,-15.0
3585,event_SKB_20250717.npy,SKB,2025-07-17,0,0.0,0.0,4.0,-15.0
3586,event_SKB_20250718.npy,SKB,2025-07-18,0,0.0,0.0,4.0,-15.0
3587,event_SKB_20250719.npy,SKB,2025-07-19,0,0.0,0.0,2.6670000553131104,-15.0
3588,event_SKB_20250720.npy,SKB,2025-07-20,0,0.0,0.0,1.6670000553131104,-15.0
3589,event_SKB_20250721.npy,SKB,2025-07-21,0,0.0,0.0,1.3329999446868896,-15.0
3590,event_SKB_20250722.npy,SKB,2025-07-22,0,0.0,0.0,4.666999816894531,-15.0
3591,event_SKB_20250723.npy,SKB,2025-07-23,0,0.0,0.0,4.666999816894531,-15.0
3592,event_SKB_20250724.npy,SKB,2025-07-24,0,0.0,0.0,3.6670000553131104,-15.0
3593,event_SKB_20250725.npy,SKB,2025-07-25,0,0.0,0.0,2.6670000553131104,-15.0
3594,event_SKB_20250726.npy,SKB,2025-07-26,0,0.0,0.0,3.6670000553131104,-15.0
3595,event_SKB_20250727.npy,SKB,2025-07-27,0,0.0,0.0,1.3329999446868896,-15.0
3596,event_SKB_20250728.npy,SKB,2025-07-28,0,0.0,0.0,2.3329999446868896,-15.0
3597,event_SKB_20250729.npy,SKB,2025-07-29,0,0.0,0.0,2.6670000553131104,-15.0
3598,event_SKB_20250730.npy,SKB,2025-07-30,0,0.0,0.0,3.0,-15.0
3599,event_SKB_20250731.npy,SKB,2025-07-31,0,0.0,0.0,3.0,-15.0
3600,event_SKB_20250801.npy,SKB,2025-08-01,0,0.0,0.0,3.3329999446868896,-15.0
3601,event_SKB_20250802.npy,SKB,2025-08-02,0,0.0,0.0,3.0,-15.0
3602,event_SKB_20250803.npy,SKB,2025-08-03,0,0.0,0.0,4.0,-15.0
3603,event_SKB_20250804.npy,SKB,2025-08-04,0,0.0,0.0,2.3329999446868896,-15.0
3604,event_SKB_20250805.npy,SKB,2025-08-05,0,0.0,0.0,3.0,-15.0
3605,event_SKB_20250806.npy,SKB,2025-08-06,0,0.0,0.0,2.6670000553131104,-15.0
3606,event_SKB_20250807.npy,SKB,2025-08-07,0,0.0,0.0,1.0,-15.0
3607,event_SKB_20250808.npy,SKB,2025-08-08,0,0.0,0.0,5.0,-15.0
3608,event_SKB_20250809.npy,SKB,2025-08-09,0,0.0,0.0,5.666999816894531,-15.0
3609,event_SKB_20250810.npy,SKB,2025-08-10,0,0.0,0.0,4.333000183105469,-15.0
3610,event_SKB_20250811.npy,SKB,2025-08-11,0,0.0,0.0,4.333000183105469,-15.0
3611,event_SKB_20250812.npy,SKB,2025-08-12,0,0.0,0.0,4.0,-15.0
3612,event_SKB_20250813.npy,SKB,2025-08-13,0,0.0,0.0,3.3329999446868896,-15.0
3613,event_SKB_20250814.npy,SKB,2025-08-14,0,0.0,0.0,3.3329999446868896,-15.0
3614,event_SKB_20250815.npy,SKB,2025-08-15,0,0.0,0.0,2.3329999446868896,-15.0
3615,event_SKB_20250816.npy,SKB,2025-08-16,0,0.0,0.0,1.6670000553131104,-15.0
3616,event_SKB_20250817.npy,SKB,2025-08-17,0,0.0,0.0,1.6670000553131104,-15.0
3617,event_SKB_20250818.npy,SKB,2025-08-18,0,0.0,0.0,3.0,-15.0
3618,event_SKB_20250819.npy,SKB,2025-08-19,0,0.0,0.0,4.666999816894531,-15.0
3619,event_SKB_20250820.npy,SKB,2025-08-20,0,0.0,0.0,4.0,-15.0
3620,event_SKB_20250821.npy,SKB,2025-08-21,0,0.0,0.0,2.6670000553131104,-15.0
3621,event_SKB_20250822.npy,SKB,2025-08-22,0,0.0,0.0,3.0,-15.0
3622,event_SKB_20250823.npy,SKB,2025-08-23,0,0.0,0.0,2.0,-15.0
3623,event_SMI_20250101.npy,SMI,2025-01-01,0,0.0,0.0,8.0,-15.0
3624,event_SMI_20250102.npy,SMI,2025-01-02,0,0.0,0.0,4.666999816894531,-15.0
3625,event_SMI_20250103.npy,SMI,2025-01-03,0,0.0,0.0,3.3329999446868896,-15.0
3626,event_SMI_20250104.npy,SMI,2025-01-04,0,0.0,0.0,5.333000183105469,-15.0
3627,event_SMI_20250105.npy,SMI,2025-01-05,0,0.0,0.0,4.333000183105469,-15.0
3628,event_SMI_20250106.npy,SMI,2025-01-06,0,0.0,0.0,3.6670000553131104,-15.0
3629,event_SMI_20250107.npy,SMI,2025-01-07,0,0.0,0.0,3.3329999446868896,-15.0
3630,event_SMI_20250108.npy,SMI,2025-01-08,0,0.0,0.0,3.6670000553131104,-15.0
3631,event_SMI_20250109.npy,SMI,2025-01-09,0,0.0,0.0,3.6670000553131104,-15.0
3632,event_SMI_20250110.npy,SMI,2025-01-10,0,0.0,0.0,4.0,-15.0
3633,event_SMI_20250111.npy,SMI,2025-01-11,0,0.0,0.0,3.0,-15.0
3634,event_SMI_20250112.npy,SMI,2025-01-12,0,0.0,0.0,2.3329999446868896,-15.0
3635,event_SMI_20250113.npy,SMI,2025-01-13,0,0.0,0.0,4.0,-15.0
3636,event_SMI_20250114.npy,SMI,2025-01-14,0,0.0,0.0,3.0,-15.0
3637,event_SMI_20250115.npy,SMI,2025-01-15,0,0.0,0.0,3.6670000553131104,-15.0
3638,event_SMI_20250116.npy,SMI,2025-01-16,0,0.0,0.0,3.6670000553131104,-15.0
3639,event_SMI_20250117.npy,SMI,2025-01-17,0,0.0,0.0,4.0,-15.0
3640,event_SMI_20250118.npy,SMI,2025-01-18,0,0.0,0.0,2.3329999446868896,-15.0
3641,event_SMI_20250119.npy,SMI,2025-01-19,0,0.0,0.0,3.6670000553131104,-15.0
3642,event_SMI_20250120.npy,SMI,2025-01-20,0,0.0,0.0,4.333000183105469,-15.0
3643,event_SMI_20250121.npy,SMI,2025-01-21,0,0.0,0.0,3.0,-15.0
3644,event_SMI_20250122.npy,SMI,2025-01-22,0,0.0,0.0,3.0,-15.0
3645,event_SMI_20250123.npy,SMI,2025-01-23,0,0.0,0.0,3.6670000553131104,-15.0
3646,event_SMI_20250124.npy,SMI,2025-01-24,0,0.0,0.0,2.3329999446868896,-15.0
3647,event_SMI_20250125.npy,SMI,2025-01-25,0,0.0,0.0,1.0,-15.0
3648,event_SMI_20250126.npy,SMI,2025-01-26,0,0.0,0.0,0.6669999957084656,-15.0
3649,event_SMI_20250127.npy,SMI,2025-01-27,0,0.0,0.0,2.6670000553131104,-15.0
3650,event_SMI_20250128.npy,SMI,2025-01-28,0,0.0,0.0,3.6670000553131104,-15.0
3651,event_SMI_20250129.npy,SMI,2025-01-29,0,0.0,0.0,2.0,-15.0
3652,event_SMI_20250130.npy,SMI,2025-01-30,0,0.0,0.0,2.6670000553131104,-15.0
3653,event_SMI_20250131.npy,SMI,2025-01-31,0,0.0,0.0,2.6670000553131104,-15.0
3654,event_SMI_20250201.npy,SMI,2025-02-01,0,0.0,0.0,4.333000183105469,-15.0
3655,event_SMI_20250202.npy,SMI,2025-02-02,0,0.0,0.0,4.333000183105469,-15.0
3656,event_SMI_20250203.npy,SMI,2025-02-03,0,0.0,0.0,1.0,-15.0
3657,event_SMI_20250204.npy,SMI,2025-02-04,0,0.0,0.0,1.6670000553131104,-15.0
3658,event_SMI_20250205.npy,SMI,2025-02-05,0,0.0,0.0,2.6670000553131104,-15.0
3659,event_SMI_20250206.npy,SMI,2025-02-06,0,0.0,0.0,2.6670000553131104,-15.0
3660,event_SMI_20250207.npy,SMI,2025-02-07,0,0.0,0.0,1.0,-15.0
3661,event_SMI_20250208.npy,SMI,2025-02-08,0,0.0,0.0,3.3329999446868896,-15.0
3662,event_SMI_20250209.npy,SMI,2025-02-09,0,0.0,0.0,4.666999816894531,-15.0
3663,event_SMI_20250210.npy,SMI,2025-02-10,0,0.0,0.0,4.666999816894531,-15.0
3664,event_SMI_20250211.npy,SMI,2025-02-11,0,0.0,0.0,3.6670000553131104,-15.0
3665,event_SMI_20250212.npy,SMI,2025-02-12,0,0.0,0.0,4.333000183105469,-15.0
3666,event_SMI_20250213.npy,SMI,2025-02-13,0,0.0,0.0,4.333000183105469,-15.0
3667,event_SMI_20250214.npy,SMI,2025-02-14,0,0.0,0.0,4.666999816894531,-15.0
3668,event_SMI_20250215.npy,SMI,2025-02-15,0,0.0,0.0,5.0,-15.0
3669,event_SMI_20250216.npy,SMI,2025-02-16,0,0.0,0.0,4.0,-15.0
3670,event_SMI_20250217.npy,SMI,2025-02-17,0,0.0,0.0,3.6670000553131104,-15.0
3671,event_SMI_20250218.npy,SMI,2025-02-18,0,0.0,0.0,4.333000183105469,-15.0
3672,event_SMI_20250219.npy,SMI,2025-02-19,0,0.0,0.0,5.0,-15.0
3673,event_SMI_20250220.npy,SMI,2025-02-20,0,0.0,0.0,3.3329999446868896,-15.0
3674,event_SMI_20250221.npy,SMI,2025-02-21,0,0.0,0.0,2.6670000553131104,-15.0
3675,event_SMI_20250222.npy,SMI,2025-02-22,0,0.0,0.0,2.6670000553131104,-15.0
3676,event_SMI_20250223.npy,SMI,2025-02-23,0,0.0,0.0,3.0,-15.0
3677,event_SMI_20250224.npy,SMI,2025-02-24,0,0.0,0.0,4.666999816894531,-15.0
3678,event_SMI_20250225.npy,SMI,2025-02-25,0,0.0,0.0,3.0,-15.0
3679,event_SMI_20250226.npy,SMI,2025-02-26,0,0.0,0.0,3.3329999446868896,-15.0
3680,event_SMI_20250227.npy,SMI,2025-02-27,0,0.0,0.0,5.666999816894531,-15.0
3681,event_SMI_20250228.npy,SMI,2025-02-28,0,0.0,0.0,5.0,-15.0
3682,event_SMI_20250301.npy,SMI,2025-03-01,0,0.0,0.0,4.0,-15.0
3683,event_SMI_20250302.npy,SMI,2025-03-02,0,0.0,0.0,2.3329999446868896,-15.0
3684,event_SMI_20250303.npy,SMI,2025-03-03,0,0.0,0.0,1.3329999446868896,-15.0
3685,event_SMI_20250304.npy,SMI,2025-03-04,0,0.0,0.0,4.333000183105469,-15.0
3686,event_SMI_20250305.npy,SMI,2025-03-05,0,0.0,0.0,3.3329999446868896,-15.0
3687,event_SMI_20250306.npy,SMI,2025-03-06,0,0.0,0.0,2.3329999446868896,-15.0
3688,event_SMI_20250307.npy,SMI,2025-03-07,0,0.0,0.0,3.0,-15.0
3689,event_SMI_20250308.npy,SMI,2025-03-08,0,0.0,0.0,5.0,-15.0
3690,event_SMI_20250309.npy,SMI,2025-03-09,0,0.0,0.0,5.666999816894531,-15.0
3691,event_SMI_20250310.npy,SMI,2025-03-10,0,0.0,0.0,2.6670000553131104,-15.0
3692,event_SMI_20250311.npy,SMI,2025-03-11,0,0.0,0.0,2.6670000553131104,-15.0
3693,event_SMI_20250312.npy,SMI,2025-03-12,0,0.0,0.0,5.0,-15.0
3694,event_SMI_20250313.npy,SMI,2025-03-13,0,0.0,0.0,5.0,-15.0
3695,event_SMI_20250314.npy,SMI,2025-03-14,0,0.0,0.0,5.333000183105469,-15.0
3696,event_SMI_20250315.npy,SMI,2025-03-15,0,0.0,0.0,4.0,-15.0
3697,event_SMI_20250316.npy,SMI,2025-03-16,0,0.0,0.0,3.3329999446868896,-15.0
3698,event_SMI_20250317.npy,SMI,2025-03-17,0,0.0,0.0,3.3329999446868896,-15.0
3699,event_SMI_20250318.npy,SMI,2025-03-18,0,0.0,0.0,3.3329999446868896,-15.0
3700,event_SMI_20250319.npy,SMI,2025-03-19,0,0.0,0.0,4.666999816894531,-15.0
3701,event_SMI_20250320.npy,SMI,2025-03-20,0,0.0,0.0,2.3329999446868896,-15.0
3702,event_SMI_20250321.npy,SMI,2025-03-21,0,0.0,0.0,5.333000183105469,-15.0
3703,event_SMI_20250322.npy,SMI,2025-03-22,0,0.0,0.0,5.666999816894531,-15.0
3704,event_SMI_20250323.npy,SMI,2025-03-23,0,0.0,0.0,4.0,-15.0
3705,event_SMI_20250324.npy,SMI,2025-03-24,0,0.0,0.0,4.333000183105469,-15.0
3706,event_SMI_20250325.npy,SMI,2025-03-25,0,0.0,0.0,4.0,-15.0
3707,event_SMI_20250326.npy,SMI,2025-03-26,0,0.0,0.0,5.666999816894531,-15.0
3708,event_SMI_20250327.npy,SMI,2025-03-27,0,0.0,0.0,4.666999816894531,-15.0
3709,event_SMI_20250328.npy,SMI,2025-03-28,0,0.0,0.0,4.0,-15.0
3710,event_SMI_20250329.npy,SMI,2025-03-29,0,0.0,0.0,3.3329999446868896,-15.0
3711,event_SMI_20250330.npy,SMI,2025-03-30,0,0.0,0.0,2.3329999446868896,-15.0
3712,event_SMI_20250331.npy,SMI,2025-03-31,0,0.0,0.0,2.0,-15.0
3713,event_SMI_20250401.npy,SMI,2025-04-01,0,0.0,0.0,2.3329999446868896,-15.0
3714,event_SMI_20250402.npy,SMI,2025-04-02,0,0.0,0.0,3.6670000553131104,-15.0
3715,event_SMI_20250403.npy,SMI,2025-04-03,0,0.0,0.0,4.666999816894531,-15.0
3716,event_SMI_20250404.npy,SMI,2025-04-04,0,0.0,0.0,4.666999816894531,-15.0
3717,event_SMI_20250405.npy,SMI,2025-04-05,0,0.0,0.0,5.666999816894531,-15.0
3718,event_SMI_20250406.npy,SMI,2025-04-06,0,0.0,0.0,5.0,-15.0
3719,event_SMI_20250407.npy,SMI,2025-04-07,0,0.0,0.0,4.0,-15.0
3720,event_SMI_20250408.npy,SMI,2025-04-08,0,0.0,0.0,4.333000183105469,-15.0
3721,event_SMI_20250409.npy,SMI,2025-04-09,0,0.0,0.0,4.666999816894531,-15.0
3722,event_SMI_20250410.npy,SMI,2025-04-10,0,0.0,0.0,4.0,-15.0
3723,event_SMI_20250411.npy,SMI,2025-04-11,0,0.0,0.0,4.0,-15.0
3724,event_SMI_20250412.npy,SMI,2025-04-12,0,0.0,0.0,4.333000183105469,-15.0
3725,event_SMI_20250413.npy,SMI,2025-04-13,0,0.0,0.0,3.6670000553131104,-15.0
3726,event_SMI_20250414.npy,SMI,2025-04-14,0,0.0,0.0,4.666999816894531,-15.0
3727,event_SMI_20250415.npy,SMI,2025-04-15,0,0.0,0.0,6.333000183105469,-15.0
3728,event_SMI_20250416.npy,SMI,2025-04-16,0,0.0,0.0,7.666999816894531,-15.0
3729,event_SMI_20250417.npy,SMI,2025-04-17,0,0.0,0.0,3.6670000553131104,-15.0
3730,event_SMI_20250418.npy,SMI,2025-04-18,0,0.0,0.0,4.333000183105469,-15.0
3731,event_SMI_20250419.npy,SMI,2025-04-19,0,0.0,0.0,4.666999816894531,-15.0
3732,event_SMI_20250420.npy,SMI,2025-04-20,0,0.0,0.0,5.0,-15.0
3733,event_SMI_20250421.npy,SMI,2025-04-21,0,0.0,0.0,5.333000183105469,-15.0
3734,event_SMI_20250422.npy,SMI,2025-04-22,0,0.0,0.0,3.6670000553131104,-15.0
3735,event_SMI_20250423.npy,SMI,2025-04-23,0,0.0,0.0,2.6670000553131104,-15.0
3736,event_SMI_20250424.npy,SMI,2025-04-24,0,0.0,0.0,3.6670000553131104,-15.0
3737,event_SMI_20250425.npy,SMI,2025-04-25,0,0.0,0.0,2.0,-15.0
3738,event_SMI_20250426.npy,SMI,2025-04-26,0,0.0,0.0,2.0,-15.0
3739,event_SMI_20250427.npy,SMI,2025-04-27,0,0.0,0.0,2.6670000553131104,-15.0
3740,event_SMI_20250428.npy,SMI,2025-04-28,0,0.0,0.0,2.3329999446868896,-15.0
3741,event_SMI_20250429.npy,SMI,2025-04-29,0,0.0,0.0,2.0,-15.0
3742,event_SMI_20250430.npy,SMI,2025-04-30,0,0.0,0.0,3.3329999446868896,-15.0
3743,event_SMI_20250501.npy,SMI,2025-05-01,0,0.0,0.0,4.666999816894531,-15.0
3744,event_SMI_20250502.npy,SMI,2025-05-02,0,0.0,0.0,5.0,-15.0
3745,event_SMI_20250503.npy,SMI,2025-05-03,0,0.0,0.0,5.333000183105469,-15.0
3746,event_SMI_20250504.npy,SMI,2025-05-04,0,0.0,0.0,4.666999816894531,-15.0
3747,event_SMI_20250505.npy,SMI,2025-05-05,0,0.0,0.0,4.666999816894531,-15.0
3748,event_SMI_20250506.npy,SMI,2025-05-06,0,0.0,0.0,3.6670000553131104,-15.0
3749,event_SMI_20250507.npy,SMI,2025-05-07,0,0.0,0.0,2.6670000553131104,-15.0
3750,event_SMI_20250508.npy,SMI,2025-05-08,0,0.0,0.0,3.6670000553131104,-15.0
3751,event_SMI_20250509.npy,SMI,2025-05-09,0,0.0,0.0,4.666999816894531,-15.0
3752,event_SMI_20250510.npy,SMI,2025-05-10,0,0.0,0.0,4.666999816894531,-15.0
3753,event_SMI_20250511.npy,SMI,2025-05-11,0,0.0,0.0,4.666999816894531,-15.0
3754,event_SMI_20250512.npy,SMI,2025-05-12,0,0.0,0.0,2.0,-15.0
3755,event_SMI_20250513.npy,SMI,2025-05-13,0,0.0,0.0,3.6670000553131104,-15.0
3756,event_SMI_20250514.npy,SMI,2025-05-14,0,0.0,0.0,3.6670000553131104,-15.0
3757,event_SMI_20250515.npy,SMI,2025-05-15,0,0.0,0.0,3.6670000553131104,-15.0
3758,event_SMI_20250516.npy,SMI,2025-05-16,0,0.0,0.0,3.6670000553131104,-15.0
3759,event_SMI_20250517.npy,SMI,2025-05-17,0,0.0,0.0,6.333000183105469,-15.0
3760,event_SMI_20250518.npy,SMI,2025-05-18,0,0.0,0.0,4.666999816894531,-15.0
3761,event_SMI_20250519.npy,SMI,2025-05-19,0,0.0,0.0,3.3329999446868896,-15.0
3762,event_SMI_20250520.npy,SMI,2025-05-20,0,0.0,0.0,3.3329999446868896,-15.0
3763,event_SMI_20250521.npy,SMI,2025-05-21,0,0.0,0.0,4.0,-15.0
3764,event_SMI_20250522.npy,SMI,2025-05-22,0,0.0,0.0,2.3329999446868896,-15.0
3765,event_SMI_20250523.npy,SMI,2025-05-23,0,0.0,0.0,3.3329999446868896,-15.0
3766,event_SMI_20250524.npy,SMI,2025-05-24,0,0.0,0.0,1.3329999446868896,-15.0
3767,event_SMI_20250525.npy,SMI,2025-05-25,0,0.0,0.0,2.0,-15.0
3768,event_SMI_20250526.npy,SMI,2025-05-26,0,0.0,0.0,3.0,-15.0
3769,event_SMI_20250527.npy,SMI,2025-05-27,0,0.0,0.0,4.333000183105469,-15.0
3770,event_SMI_20250528.npy,SMI,2025-05-28,0,0.0,0.0,4.333000183105469,-15.0
3771,event_SMI_20250529.npy,SMI,2025-05-29,0,0.0,0.0,6.333000183105469,-15.0
3772,event_SMI_20250530.npy,SMI,2025-05-30,0,0.0,0.0,4.666999816894531,-15.0
3773,event_SMI_20250531.npy,SMI,2025-05-31,0,0.0,0.0,4.0,-15.0
3774,event_SMI_20250601.npy,SMI,2025-06-01,0,0.0,0.0,7.666999816894531,-15.0
3775,event_SMI_20250602.npy,SMI,2025-06-02,0,0.0,0.0,7.0,-15.0
3776,event_SMI_20250603.npy,SMI,2025-06-03,0,0.0,0.0,7.0,-15.0
3777,event_SMI_20250604.npy,SMI,2025-06-04,0,0.0,0.0,5.333000183105469,-15.0
3778,event_SMI_20250605.npy,SMI,2025-06-05,0,0.0,0.0,3.6670000553131104,-15.0
3779,event_SMI_20250606.npy,SMI,2025-06-06,0,0.0,0.0,2.3329999446868896,-15.0
3780,event_SMI_20250607.npy,SMI,2025-06-07,0,0.0,0.0,4.333000183105469,-15.0
3781,event_SMI_20250608.npy,SMI,2025-06-08,0,0.0,0.0,4.0,-15.0
3782,event_SMI_20250609.npy,SMI,2025-06-09,0,0.0,0.0,4.0,-15.0
3783,event_SMI_20250610.npy,SMI,2025-06-10,0,0.0,0.0,2.6670000553131104,-15.0
3784,event_SMI_20250611.npy,SMI,2025-06-11,0,0.0,0.0,4.666999816894531,-15.0
3785,event_SMI_20250612.npy,SMI,2025-06-12,0,0.0,0.0,5.333000183105469,-15.0
3786,event_SMI_20250613.npy,SMI,2025-06-13,0,0.0,0.0,6.666999816894531,-15.0
3787,event_SMI_20250614.npy,SMI,2025-06-14,0,0.0,0.0,5.333000183105469,-15.0
3788,event_SMI_20250615.npy,SMI,2025-06-15,0,0.0,0.0,3.0,-15.0
3789,event_SMI_20250616.npy,SMI,2025-06-16,0,0.0,0.0,3.6670000553131104,-15.0
3790,event_SMI_20250617.npy,SMI,2025-06-17,0,0.0,0.0,2.3329999446868896,-15.0
3791,event_SMI_20250618.npy,SMI,2025-06-18,0,0.0,0.0,3.3329999446868896,-15.0
3792,event_SMI_20250619.npy,SMI,2025-06-19,0,0.0,0.0,4.333000183105469,-15.0
3793,event_SMI_20250620.npy,SMI,2025-06-20,0,0.0,0.0,3.0,-15.0
3794,event_SMI_20250621.npy,SMI,2025-06-21,0,0.0,0.0,3.3329999446868896,-15.0
3795,event_SMI_20250622.npy,SMI,2025-06-22,0,0.0,0.0,3.3329999446868896,-15.0
3796,event_SMI_20250623.npy,SMI,2025-06-23,0,0.0,0.0,2.6670000553131104,-15.0
3797,event_SMI_20250624.npy,SMI,2025-06-24,0,0.0,0.0,2.6670000553131104,-15.0
3798,event_SMI_20250625.npy,SMI,2025-06-25,0,0.0,0.0,4.333000183105469,-15.0
3799,event_SMI_20250626.npy,SMI,2025-06-26,0,0.0,0.0,5.333000183105469,-15.0
3800,event_SMI_20250627.npy,SMI,2025-06-27,0,0.0,0.0,5.0,-15.0
3801,event_SMI_20250628.npy,SMI,2025-06-28,0,0.0,0.0,3.3329999446868896,-15.0
3802,event_SMI_20250629.npy,SMI,2025-06-29,0,0.0,0.0,2.3329999446868896,-15.0
3803,event_SMI_20250630.npy,SMI,2025-06-30,0,0.0,0.0,3.0,-15.0
3804,event_SMI_20250701.npy,SMI,2025-07-01,0,0.0,0.0,3.3329999446868896,-15.0
3805,event_SMI_20250702.npy,SMI,2025-07-02,0,0.0,0.0,2.3329999446868896,-15.0
3806,event_SMI_20250703.npy,SMI,2025-07-03,0,0.0,0.0,4.0,-15.0
3807,event_SMI_20250704.npy,SMI,2025-07-04,0,0.0,0.0,3.6670000553131104,-15.0
3808,event_SMI_20250705.npy,SMI,2025-07-05,0,0.0,0.0,4.0,-15.0
3809,event_SMI_20250706.npy,SMI,2025-07-06,0,0.0,0.0,5.0,-15.0
3810,event_SMI_20250707.npy,SMI,2025-07-07,0,0.0,0.0,5.0,-15.0
3811,event_SMI_20250708.npy,SMI,2025-07-08,0,0.0,0.0,3.3329999446868896,-15.0
3812,event_SMI_20250709.npy,SMI,2025-07-09,0,0.0,0.0,2.6670000553131104,-15.0
3813,event_SMI_20250710.npy,SMI,2025-07-10,0,0.0,0.0,1.0,-15.0
3814,event_SMI_20250711.npy,SMI,2025-07-11,0,0.0,0.0,4.333000183105469,-15.0
3815,event_SMI_20250712.npy,SMI,2025-07-12,0,0.0,0.0,3.0,-15.0
3816,event_SMI_20250713.npy,SMI,2025-07-13,0,0.0,0.0,4.333000183105469,-15.0
3817,event_SMI_20250714.npy,SMI,2025-07-14,0,0.0,0.0,4.333000183105469,-15.0
3818,event_SMI_20250715.npy,SMI,2025-07-15,0,0.0,0.0,4.666999816894531,-15.0
3819,event_SMI_20250716.npy,SMI,2025-07-16,0,0.0,0.0,4.666999816894531,-15.0
3820,event_SMI_20250717.npy,SMI,2025-07-17,0,0.0,0.0,4.0,-15.0
3821,event_SMI_20250718.npy,SMI,2025-07-18,0,0.0,0.0,4.0,-15.0
3822,event_SMI_20250719.npy,SMI,2025-07-19,0,0.0,0.0,2.6670000553131104,-15.0
